,filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,tonic
2142,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-13,0.020366406,0.22240101,1581.4618586757144,1571.7685168796575,2897.0491486068113,0.0798579827181695,-368.1069,112.40757,-58.786316,24.27828,-5.0924196,-23.138866,-17.901812,-13.003858,-24.109468,-13.667745,-13.089102,-5.0963273,0.9099032,-7.7475266,-6.7592397,3.7456048,4.958085,8.434024,10.644724,3.483527,180.771869
2143,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-14,0.02057358,0.22925362,1776.9543750681921,1665.2349069385177,3235.6929342075027,0.08613572253531347,-354.11523,98.81692,-59.932106,22.933254,-14.507965,-22.04234,-15.054975,-9.5796585,-25.454365,-13.373045,-10.447182,-6.5241737,-0.0057745776,-7.767129,-7.133604,6.8870893,9.515511,16.504034,13.78381,3.2531273,180.771869
2144,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-15,0.021538662,0.20266677,1957.1934178445897,1751.2556279452065,3496.183025726224,0.10279038373161764,-354.67792,89.01188,-57.52726,22.913818,-24.418703,-17.505768,-17.773247,-3.8298416,-24.598812,-19.737888,-9.739292,-1.938204,13.074482,5.4136868,-1.5460855,14.092205,7.5468736,12.268092,9.416451,-2.4631379,180.771869
2145,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-16,0.025299778,0.19994062,2091.819888859104,1780.621496149901,3718.098350501282,0.12066253567627709,-338.3122,78.830666,-58.093834,26.023588,-22.84054,-16.53079,-20.110151,-4.8769484,-24.499933,-21.284424,-10.994972,1.1439906,20.186544,7.8451138,-1.4253728,11.552765,3.4459534,13.351725,9.2534275,-1.7813098,180.771869
2146,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-17,0.02275858,0.23255056,2470.5145731159114,1875.4976580820014,4226.874440668537,0.18333468127176858,-336.63104,63.377792,-57.87338,24.201096,-14.195266,-11.595425,-28.511232,-10.751924,-22.654133,-6.7234755,2.3053398,1.9166679,11.142283,-7.4062524,-9.479578,6.6771426,3.6576264,16.589443,6.3656726,3.6729932,180.771869
2147,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-18,0.02573971,0.2384146,2626.709623534965,1845.8799529161809,4393.240101344814,0.20217356962316177,-323.34317,58.883392,-59.090843,26.6767,-20.65404,-14.011598,-25.981817,-7.5127416,-22.779999,-2.4305606,6.4654756,3.8841307,7.6596045,-8.835023,-8.624009,7.4415874,2.3195786,17.308651,8.374537,2.7090294,180.771869
2148,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-19,0.028790515,0.22770932,2375.2186380994353,1832.9165355343766,4138.791639959849,0.15623979598006965,-310.40115,66.92109,-59.362186,22.402798,-26.393993,-13.840575,-22.528929,-10.007343,-25.279024,-9.5290785,-1.3002037,-0.34011906,10.846903,-3.412219,-5.5722704,9.332873,5.5130353,14.855304,9.045421,1.9481369,180.771869
2149,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-20,0.02078614,0.25793302,1815.0904856939394,1722.2607942352467,3265.8802516689243,0.10297878017366487,-339.05194,107.357925,-49.913067,24.616634,-4.543106,-7.001435,-10.768843,-6.461555,-18.346916,-5.7569723,-3.9361193,-1.5875429,5.68898,-0.29873028,-2.9334712,7.169958,5.837676,13.261078,9.854598,0.575841,180.771869
2150,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-21,0.10616874,0.2280042,2077.5838850249725,1957.0884625942115,3870.676594548181,0.11373457303357198,-204.73479,83.17134,-28.227554,35.27744,-6.749764,-13.4030485,-0.6370893,-10.253878,-16.88122,4.721302,-10.917123,10.428523,-3.2710996,-5.9753985,-1.141484,-4.4493337,-0.1995339,15.057638,8.398009,2.092417,180.771869
2151,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-22,0.1366258,0.26252264,2005.3017241464056,1948.248416436436,3814.3061020795035,0.10474143013496517,-153.14969,91.96769,-27.840403,36.263332,-11.735179,-7.6623287,-4.770739,-6.381733,-16.529318,6.0963182,-9.7796755,8.580095,-3.7253122,-2.9862072,0.2241313,0.2501743,0.2230542,13.4549885,3.0156474,-0.28752524,180.771869
2152,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-23,0.100714855,0.27699593,1830.3043311275642,1879.0497171915088,3473.6581619309936,0.09238436199932276,-197.84897,99.116325,-25.5928,35.516514,-2.9491665,-9.810728,-3.91385,-5.0991,-14.617892,5.3372025,-10.244996,6.213705,-2.0889435,-3.6141808,0.37140006,0.53364956,-2.1110964,8.213923,3.8166873,-1.3108517,180.771869
2153,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-24,0.1262636,0.2440506,2092.6209274893263,1967.9819921945566,3865.7516243288023,0.11803216609423374,-151.37665,86.21404,-29.361715,38.907234,-8.202861,-7.679175,-7.5894523,-1.3607646,-14.136104,5.1912537,-11.861818,4.894678,-4.6857047,-3.2661319,0.41541052,0.6597658,1.6987872,10.158723,2.2664526,-2.6424165,180.771869
2154,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-25,0.11814028,0.27698585,2038.8713129137277,1952.7614144792935,3846.655906464662,0.1116389696812113,-157.45908,95.336555,-30.399439,36.015396,-7.131539,-6.603451,-7.6129904,-4.0060415,-15.743937,6.2209115,-10.363374,6.871627,-6.8316,-1.9710163,1.6531631,-0.7211746,1.252887,9.6633215,3.192417,-1.1600479,180.771869
2155,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-26,0.09903739,0.26877326,1824.5756753542057,1889.640861804509,3593.786602197417,0.0910174012553212,-189.05174,105.819275,-26.673363,36.95142,-5.613218,-10.241798,-0.04093626,-7.907772,-17.974773,3.711044,-12.914396,8.308388,-2.3555107,-4.973111,4.175307,1.0557916,-0.8899367,8.9812765,-0.7389029,-6.540353,180.771869
2156,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-27,0.107835725,0.26631314,1864.336333768462,1872.8192989397276,3601.511555485681,0.09023981714396284,-171.9806,105.70463,-33.284496,38.286224,-5.141935,-13.880015,0.31778494,-5.9682736,-19.553596,2.5995264,-16.593819,8.747687,-4.667501,-3.629907,5.0109615,-0.4475293,-2.7146118,5.4009695,-3.6081173,-9.482629,180.771869
2157,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-28,0.12222809,0.26619202,2051.866915571931,1920.0430025760277,3801.060348841428,0.1200094784007353,-153.59077,90.918205,-32.002483,41.674797,-5.565241,-8.392259,-6.935841,-3.8445134,-14.296727,7.4213896,-12.812828,5.7883286,-2.3495219,-2.3496652,-1.357265,-1.2896084,-1.9764688,6.4417496,-0.5031958,-3.0810816,180.771869
2158,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-29,0.13487095,0.26446053,2019.6887905449894,1925.3172418438046,3804.2228297183387,0.1080222115059017,-148.18834,94.94976,-30.445621,37.432045,-8.832447,-5.896052,-7.438265,-4.083734,-14.934338,3.7184834,-14.808521,7.014356,-8.999879,0.32306626,2.3973248,1.8179047,3.545416,10.777636,2.5662868,-3.1699443,180.771869
2159,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-30,0.108216114,0.2554436,2003.9664666715182,1921.1390181557208,3812.251947834027,0.10823158287780572,-177.86313,96.07995,-31.773033,35.362347,-9.166334,-9.089472,-3.1141422,-10.426891,-17.975819,4.778584,-13.695013,10.921166,-5.328806,-4.6072345,3.1704998,0.23330943,-0.61482024,10.025956,-0.05131557,-3.097416,180.771869
2160,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-31,0.08155394,0.2521388,1859.0063387634882,1856.3344872800403,3503.0371509469333,0.09909180443353328,-218.80186,103.18795,-28.91956,36.026737,-2.9115932,-11.578764,-3.394094,-7.20072,-16.725626,0.99061304,-8.856899,5.0549545,1.0867772,0.6621861,4.7370486,3.682408,-2.144322,5.244703,-1.820571,-8.355687,180.771869
2161,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-32,0.09356824,0.26684693,1951.9719655082608,1882.0403925262156,3613.223984662224,0.11552613438467492,-198.90501,98.93989,-26.870943,38.941376,-2.6117232,-7.7331953,-7.2510924,-4.3823833,-16.229212,3.0885603,-5.5555573,7.131582,0.37646145,-4.1386504,-0.34536305,1.4273999,-2.829092,6.2341413,0.13506258,-3.1987221,180.771869
2162,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-33,0.09932398,0.2614273,2041.8676063797293,2002.1553915271138,3797.9520343036475,0.10811839384191177,-180.59694,91.96567,-25.228352,35.044262,-3.4203622,-10.074067,-6.2545886,-6.38955,-19.144558,6.0302324,-10.882548,6.317515,-3.3074577,-2.2532,1.1639583,1.8422549,0.7680309,9.619675,3.2448368,-2.8837368,180.771869
2163,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-34,0.08004207,0.264804,2027.9055921838751,1902.3354411354971,3796.743708276896,0.13297859876886609,-208.54427,100.883804,-26.226496,37.65286,-4.6184587,-3.3626723,-8.091003,-2.4236426,-15.708059,1.5263155,-0.7034387,7.7839108,3.992927,-3.7607462,-0.4996064,4.98325,-2.445675,9.523639,-1.8096164,-6.065921,180.771869
2164,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-35,0.09273004,0.27369487,1866.012783732033,1882.140998515973,3590.4116226054566,0.101444775844137,-192.51057,105.29511,-26.032646,37.27476,-7.461758,-3.973131,-3.2430356,-4.1150217,-18.492483,0.058723003,-7.5559635,2.4788966,1.7705518,2.2543523,2.5039532,4.9351254,-0.9141476,8.148774,0.35374275,-5.560792,180.771869
2165,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-36,0.109586686,0.30478007,1953.162823548124,1910.7106731807562,3693.7026646853233,0.10709591325222523,-157.63014,104.66784,-29.155025,35.491962,-8.55485,-8.252547,-3.7502947,-5.4163923,-17.038542,1.1244524,-11.223677,6.090214,-2.3375108,-2.050341,1.9208533,0.32401255,-2.3408196,6.1777267,-1.947266,-4.9457674,180.771869
2166,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-37,0.112496674,0.3142656,1978.5888196933538,1910.1134925193367,3780.3854738595687,0.1119044631627322,-149.1087,106.36274,-31.437153,35.987106,-10.22167,-5.8257723,-2.630434,-5.0046315,-17.167116,4.6923895,-9.691571,6.6502357,-2.2140167,-1.5661107,2.4109392,-0.9536291,-3.3380668,6.2590284,-2.7142208,-5.7306004,180.771869
2167,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-38,0.08722789,0.28078747,1837.8638645907502,1823.8803830085637,3466.8790362567725,0.09583369866244196,-211.4821,106.48378,-31.761889,34.00127,-3.2575114,-8.631417,-1.821133,-6.677767,-12.830977,7.098885,-9.491501,3.6116672,-3.8246584,0.63685656,4.8841753,4.436354,3.1549652,6.8959603,-1.2651606,-8.187752,180.771869
2168,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-39,0.10431988,0.29185352,1916.9556950783976,1879.3957452244777,3578.553360977409,0.1083203956438661,-181.50189,102.774284,-30.911602,35.498997,-4.0856194,-9.517769,-2.5956702,-7.115109,-13.614757,8.786002,-11.672159,6.4640503,-6.5908136,0.115035586,2.3943813,0.135951,-0.17452733,5.053703,-1.3428582,-6.5187564,180.771869
2169,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-40,0.080700345,0.26977482,1688.5298081507115,1771.4082981157762,3243.0220565559694,0.08972489206414473,-232.58626,111.70689,-23.115255,37.57252,-1.7633888,-3.522003,-6.5842805,-1.6545061,-14.444669,-6.26447,-4.070029,1.7380865,5.427231,5.360681,4.133001,7.763672,0.46701083,5.8114176,2.1699321,-4.050072,180.771869
2170,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-41,0.08771346,0.29354447,1770.594645612902,1848.1218133916475,3454.362445276219,0.0882058158378483,-196.58241,115.14885,-27.691345,34.586876,-4.1546907,-7.814244,-3.6858299,-5.7125187,-16.392902,0.47013623,-11.457173,3.6584723,-5.088436,-0.7684573,3.1714582,0.6667338,-1.677072,6.447733,-1.6079382,-6.7178884,180.771869
2171,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-42,0.095290296,0.3002329,1782.508789334932,1816.612701856453,3445.449999168561,0.09572107651654412,-187.74872,115.37508,-31.205976,31.75077,-5.1557136,-7.0403533,-2.744611,-6.0612216,-16.094563,5.431231,-8.4720745,6.8636146,-3.689378,-2.6020393,2.606842,-0.8226054,-3.3986049,4.4032493,-1.7420382,-7.4296284,180.771869
2172,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-43,0.101696216,0.30880678,1842.657660305975,1840.5533467131609,3586.1199818897544,0.09682367755901702,-179.87675,111.51529,-29.468966,39.294487,-9.660453,-1.2446095,-4.529389,-2.5862496,-15.441207,-2.629249,-6.8056664,4.0205016,-1.4633354,1.9820288,3.137173,3.0379977,-1.3535283,5.4255853,-0.5087193,-5.094226,180.771869
2173,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-44,0.111746415,0.3181553,1932.5637724227295,1871.877235527778,3692.4026725461977,0.10556342062935371,-161.41246,105.98425,-32.190826,39.210938,-10.325427,-3.2912903,-9.352655,-3.50402,-16.830423,-3.1053224,-8.158945,2.8351564,-5.065675,-0.037367925,1.3932049,2.3745193,-1.8929673,5.440582,-0.6914547,-5.375432,180.771869
2174,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-45,0.09942712,0.31413704,1843.0721082601792,1824.3825894545691,3564.1409481272976,0.09965888339299536,-179.03079,112.57539,-31.893875,35.393356,-8.271058,-3.7671738,-3.4782405,-6.183737,-16.349081,1.8474609,-8.977537,5.7877073,-4.751148,-1.4151267,1.7288069,-0.1828874,-3.251764,5.8079624,-1.0944303,-5.936408,180.771869
2175,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-46,0.11895401,0.31355727,1953.9164224800822,1851.7484118125103,3602.544882570627,0.10718812735826239,-159.69803,103.37275,-36.34032,34.540756,-5.823233,-9.177481,-11.507625,-6.3380036,-15.270926,1.6191467,-12.94794,5.275357,-7.8978395,-1.7515498,2.4490154,-2.6808147,-0.85170746,5.434402,-1.0771284,-3.3465414,180.771869
2176,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-47,0.07872096,0.361882,1277.4851772957554,1675.9266378635396,2421.8520220588234,0.05060419135787539,-257.55115,135.5556,-5.762074,20.766954,10.183388,2.535306,-10.7509775,-3.0100186,-9.93526,-4.2146044,-0.64126587,4.021085,-0.6525201,2.987991,3.1480217,6.6898613,4.9051175,1.1192362,-1.1749698,-3.5401132,180.771869
2177,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-48,0.08853268,0.35524637,1319.539782882845,1749.0850019180455,2522.647245897228,0.0465981687185565,-236.02493,135.4964,-6.1613183,21.005375,8.050416,2.6965482,-10.879447,-2.3789349,-9.922967,-2.5888474,-1.49236,4.48794,-2.0967216,2.5739655,2.8244812,6.9954143,3.915689,-0.2899525,-2.4478261,-4.660049,180.771869
2178,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-49,0.08945694,0.4017991,1300.6671127333288,1707.9110761060554,2450.697680966404,0.04957245156491873,-235.00446,137.94289,-4.4797955,21.665188,5.666124,3.5564494,-9.089256,-2.2611403,-8.294916,-2.8972626,-2.33618,3.9456103,-2.2440333,1.772636,1.9921635,5.3697267,3.7427566,0.08089388,-2.4449518,-4.3777413,180.771869
2179,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-50,0.08165352,0.36452377,1412.8463848798303,1822.3258182017623,2724.750190475039,0.05376006796633127,-223.99042,133.18283,-7.1941385,16.76175,2.9799643,2.0650914,-11.6455555,-3.2793007,-10.72972,-3.518913,-2.6134684,2.9015708,-3.8989167,1.2807864,0.80811644,3.6670187,1.2388308,-1.755088,-5.2235065,-6.6100917,180.771869
2180,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-51,0.08225329,0.34902975,1437.7368569898845,1816.810681494443,2768.283260569853,0.051228904133610684,-230.83064,131.08456,-7.283213,20.229532,4.053521,2.5564716,-11.324431,-1.6116563,-8.952868,-3.489752,-2.584975,4.0415354,-3.3775558,2.0705054,2.7117915,5.1024437,2.7997794,-0.783809,-2.5875475,-4.532055,180.771869
2181,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-52,0.0798625,0.3604367,1409.6851013353069,1815.9026582641563,2770.008250139077,0.05368656123016641,-229.29025,132.7042,-5.388393,20.178654,3.3804448,5.052835,-7.6586914,-3.422429,-10.927647,-1.9804994,-1.1261144,4.066311,-4.0378494,2.070512,2.478124,4.625678,2.4006512,-1.0790397,-3.1514251,-4.244197,180.771869
2182,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Nee Sari evvaramma/Nee Sari evvaramma.mp3.mp3-53,0.10003662,0.35031274,1565.0078423664481,1807.7926722057289,3018.889457754303,0.06858891127610045,-201.90305,124.547066,-17.432251,22.931118,-1.817055,1.0153284,-7.7758183,-6.194581,-11.813297,-0.02416944,-6.999927,4.812025,-5.246259,-0.30512285,2.0404115,1.7226336,-0.14599575,0.800838,-3.5332737,-6.2623262,180.771869
2183,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Jaya Jaya Janaki Kantha/Jaya Jaya Janaki Kantha.mp3.mp3-1,0.074756965,0.21972823,1766.048516701034,1720.2774082025292,3391.2586601895077,0.08541407157023993,-259.09473,94.79043,-47.58971,27.513031,-13.672549,-22.403112,-11.825134,-16.838724,-19.578796,-1.8109057,-16.300028,-4.5724063,-12.563675,-3.8928974,0.029586839,-5.1862817,-5.2089767,7.895539,5.7481384,-5.7869143,180.771869
2184,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Jaya Jaya Janaki Kantha/Jaya Jaya Janaki Kantha.mp3.mp3-2,0.117321,0.25308016,1927.8894286877285,1830.234527735576,3753.0731390135206,0.09608350818740326,-186.82266,95.462715,-42.22265,40.029877,-9.896663,-16.36479,-6.974099,-15.60445,-15.340724,1.2472332,-19.681623,3.9358375,-13.828724,-4.915331,4.292907,-8.359922,-6.5951576,7.5270805,-1.5995557,-8.68529,180.771869
2185,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Jaya Jaya Janaki Kantha/Jaya Jaya Janaki Kantha.mp3.mp3-3,0.14025529,0.30583316,1912.1315763626123,1870.0948630419196,3715.048368944103,0.09821085737954721,-137.35481,103.798836,-37.226562,39.378338,-8.684424,-8.2296,-9.06512,-8.378808,-11.126901,3.8239663,-15.073844,4.864183,-9.9676485,0.28733635,4.369175,-5.4162326,-6.6478357,6.9312444,-5.229036,-9.44568,180.771869
2186,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Jaya Jaya Janaki Kantha/Jaya Jaya Janaki Kantha.mp3.mp3-4,0.13104285,0.2725437,2111.375232125326,1998.9091780789856,3872.930747584293,0.11883166995210913,-143.45065,87.70439,-31.799753,32.733276,-8.260988,-9.941842,-9.269771,-5.5118546,-13.025061,6.9082365,-13.439278,2.8319697,-7.039194,-2.4586086,-0.42521313,-1.1884303,-3.4519036,9.804985,0.8369775,-2.3633382,180.771869
2187,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Jaya Jaya Janaki Kantha/Jaya Jaya Janaki Kantha.mp3.mp3-5,0.12333816,0.32430714,1984.8697167218168,1927.0109259277285,3791.822904698989,0.10591715998693886,-145.16931,102.68723,-35.198105,33.41474,-10.114601,-8.586041,-10.105707,-7.152804,-13.19517,2.9492793,-14.097124,3.5608447,-10.10781,-1.4967026,2.3255866,-3.2619333,-4.433802,6.6757708,-3.8763788,-6.9944696,180.771869
2188,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Jaya Jaya Janaki Kantha/Jaya Jaya Janaki Kantha.mp3.mp3-6,0.13075656,0.31701586,2056.34713577144,1909.3649287840472,3906.513877845032,0.11189841633610681,-130.25467,100.779594,-39.284786,36.804276,-12.326676,-9.566913,-9.338958,-9.477705,-13.219261,4.4573545,-16.33245,6.558697,-10.160702,-2.565468,4.402881,-4.582087,-5.106022,7.0849648,-4.533977,-6.7102036,180.771869
2189,D:/carnatic/Srividya Janakiraman at Arkay by Srividya Janakiraman/Jaya Jaya Janaki Kantha/Jaya Jaya Janaki Kantha.mp3.mp3-7,0.14228536,0.32442057,2078.225905286834,1947.712329984119,3988.0383848774914,0.10949480275251548,-115.80735,101.29881,-38.59679,34.655373,-12.269136,-9.175521,-8.638164,-8.467943,-13.274825,6.159426,-16.618454,5.982359,-11.698758,-0.7532165,3.0153315,-5.556227,-6.0185895,6.7541313,-4.0925384,-6.4731445,180.771869
